[d=10 shard 2/3] 5000/325629 candidates, 177 charge-bound survivors, 74 blocked, 103 predicted bad, elapsed 115s
[d=10 shard 2/3] 10000/325629 candidates, 222 charge-bound survivors, 76 blocked, 146 predicted bad, elapsed 231s
[d=10 shard 2/3] 15000/325629 candidates, 224 charge-bound survivors, 77 blocked, 147 predicted bad, elapsed 331s
[d=10 shard 2/3] 20000/325629 candidates, 224 charge-bound survivors, 77 blocked, 147 predicted bad, elapsed 421s
[d=10 shard 2/3] 25000/325629 candidates, 263 charge-bound survivors, 78 blocked, 185 predicted bad, elapsed 523s
[d=10 shard 2/3] 30000/325629 candidates, 267 charge-bound survivors, 78 blocked, 189 predicted bad, elapsed 632s
[d=10 shard 2/3] 35000/325629 candidates, 267 charge-bound survivors, 78 blocked, 189 predicted bad, elapsed 735s
[d=10 shard 2/3] 40000/325629 candidates, 267 charge-bound survivors, 78 blocked, 189 predicted bad, elapsed 833s
[d=10 shard 2/3] 45000/325629 candidates, 275 charge-bound survivors, 78 blocked, 197 predicted bad, elapsed 937s
[d=10 shard 2/3] 50000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1043s
[d=10 shard 2/3] 55000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1141s
[d=10 shard 2/3] 60000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1238s
[d=10 shard 2/3] 65000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1337s
[d=10 shard 2/3] 70000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1437s
[d=10 shard 2/3] 75000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1534s
[d=10 shard 2/3] 80000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1632s
[d=10 shard 2/3] 85000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1717s
[d=10 shard 2/3] 90000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1786s
[d=10 shard 2/3] 95000/325629 candidates, 276 charge-bound survivors, 78 blocked, 198 predicted bad, elapsed 1876s
[d=10 shard 2/3] 100000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 1975s
[d=10 shard 2/3] 105000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2080s
[d=10 shard 2/3] 110000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2182s
[d=10 shard 2/3] 115000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2291s
[d=10 shard 2/3] 120000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2396s
[d=10 shard 2/3] 125000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2490s
[d=10 shard 2/3] 130000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2594s
[d=10 shard 2/3] 135000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2736s
[d=10 shard 2/3] 140000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2836s
[d=10 shard 2/3] 145000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 2932s
[d=10 shard 2/3] 150000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3026s
[d=10 shard 2/3] 155000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3116s
[d=10 shard 2/3] 160000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3199s
[d=10 shard 2/3] 165000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3260s
[d=10 shard 2/3] 170000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3331s
[d=10 shard 2/3] 175000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3406s
[d=10 shard 2/3] 180000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3468s
[d=10 shard 2/3] 185000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3530s
[d=10 shard 2/3] 190000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3590s
[d=10 shard 2/3] 195000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3652s
[d=10 shard 2/3] 200000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3755s
[d=10 shard 2/3] 205000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3857s
[d=10 shard 2/3] 210000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 3957s
[d=10 shard 2/3] 215000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4055s
[d=10 shard 2/3] 220000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4168s
[d=10 shard 2/3] 225000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4254s
[d=10 shard 2/3] 230000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4344s
[d=10 shard 2/3] 235000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4415s
[d=10 shard 2/3] 240000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4479s
[d=10 shard 2/3] 245000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4550s
[d=10 shard 2/3] 250000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4620s
[d=10 shard 2/3] 255000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4684s
[d=10 shard 2/3] 260000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4749s
[d=10 shard 2/3] 265000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4819s
[d=10 shard 2/3] 270000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4885s
[d=10 shard 2/3] 275000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 4951s
[d=10 shard 2/3] 280000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5025s
[d=10 shard 2/3] 285000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5087s
[d=10 shard 2/3] 290000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5152s
[d=10 shard 2/3] 295000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5227s
[d=10 shard 2/3] 300000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5289s
[d=10 shard 2/3] 305000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5343s
[d=10 shard 2/3] 310000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5403s
[d=10 shard 2/3] 315000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5457s
[d=10 shard 2/3] 320000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5511s
[d=10 shard 2/3] 325000/325629 candidates, 284 charge-bound survivors, 78 blocked, 206 predicted bad, elapsed 5562s
[d=10 shard 2/3] done. completed_full_enum=True. See /Users/yugendren/experiments/four_color_digestion/results/nl4ct-differential/report_d10_shard2of3.json
