[d=10 shard 1/3] 5000/325629 candidates, 147 charge-bound survivors, 61 blocked, 86 predicted bad, elapsed 113s
[d=10 shard 1/3] 210000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 3953s
[d=10 shard 1/3] 215000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4050s
[d=10 shard 1/3] 220000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4163s
[d=10 shard 1/3] 225000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4247s
[d=10 shard 1/3] 230000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4338s
[d=10 shard 1/3] 235000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4411s
[d=10 shard 1/3] 240000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4476s
[d=10 shard 1/3] 245000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4545s
[d=10 shard 1/3] 250000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4618s
[d=10 shard 1/3] 255000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4681s
[d=10 shard 1/3] 260000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4745s
[d=10 shard 1/3] 265000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4814s
[d=10 shard 1/3] 270000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4881s
[d=10 shard 1/3] 275000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 4947s
[d=10 shard 1/3] 280000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5018s
[d=10 shard 1/3] 285000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5084s
[d=10 shard 1/3] 290000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5147s
[d=10 shard 1/3] 295000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5220s
[d=10 shard 1/3] 300000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5284s
[d=10 shard 1/3] 305000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5339s
[d=10 shard 1/3] 310000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5398s
[d=10 shard 1/3] 315000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5452s
[d=10 shard 1/3] 320000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5506s
[d=10 shard 1/3] 325000/325629 candidates, 268 charge-bound survivors, 63 blocked, 205 predicted bad, elapsed 5557s
[d=10 shard 1/3] done. completed_full_enum=True. See /Users/yugendren/experiments/four_color_digestion/results/nl4ct-differential/report_d10_shard1of3.json
