[d=11 shard 6/7] 5000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 134s
[d=11 shard 6/7] 350000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6105s
[d=11 shard 6/7] 355000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6160s
[d=11 shard 6/7] 360000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6219s
[d=11 shard 6/7] 365000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6273s
[d=11 shard 6/7] 370000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6325s
[d=11 shard 6/7] 375000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6380s
[d=11 shard 6/7] 380000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6438s
[d=11 shard 6/7] 385000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6493s
[d=11 shard 6/7] 390000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6544s
[d=11 shard 6/7] 395000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6594s
[d=11 shard 6/7] 400000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6647s
[d=11 shard 6/7] 405000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6701s
[d=11 shard 6/7] 410000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6755s
[d=11 shard 6/7] 415000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6804s
[d=11 shard 6/7] 420000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6849s
[d=11 shard 6/7] 425000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6893s
[d=11 shard 6/7] 430000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6938s
[d=11 shard 6/7] 435000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 6981s
[d=11 shard 6/7] 440000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7026s
[d=11 shard 6/7] 445000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7070s
[d=11 shard 6/7] 450000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7114s
[d=11 shard 6/7] 455000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7157s
[d=11 shard 6/7] 460000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7199s
[d=11 shard 6/7] 465000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7240s
[d=11 shard 6/7] 470000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7283s
[d=11 shard 6/7] 475000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7328s
[d=11 shard 6/7] 480000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7371s
[d=11 shard 6/7] 485000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7414s
[d=11 shard 6/7] 490000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7458s
[d=11 shard 6/7] 495000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7505s
[d=11 shard 6/7] 500000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7549s
[d=11 shard 6/7] 505000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7591s
[d=11 shard 6/7] 510000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7634s
[d=11 shard 6/7] 515000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7674s
[d=11 shard 6/7] 520000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7716s
[d=11 shard 6/7] 525000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7760s
[d=11 shard 6/7] 530000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7801s
[d=11 shard 6/7] 535000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7841s
[d=11 shard 6/7] 540000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7884s
[d=11 shard 6/7] 545000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7927s
[d=11 shard 6/7] 550000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 7969s
[d=11 shard 6/7] 555000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8013s
[d=11 shard 6/7] 560000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8054s
[d=11 shard 6/7] 565000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8097s
[d=11 shard 6/7] 570000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8138s
[d=11 shard 6/7] 575000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8180s
[d=11 shard 6/7] 580000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8219s
[d=11 shard 6/7] 585000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8267s
[d=11 shard 6/7] 590000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8315s
[d=11 shard 6/7] 595000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8361s
[d=11 shard 6/7] 600000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8405s
[d=11 shard 6/7] 605000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8449s
[d=11 shard 6/7] 610000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8495s
[d=11 shard 6/7] 615000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8538s
[d=11 shard 6/7] 620000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8583s
[d=11 shard 6/7] 625000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8625s
[d=11 shard 6/7] 630000/634132 candidates, 5 charge-bound survivors, 3 blocked, 2 predicted bad, elapsed 8669s
[d=11 shard 6/7] done. completed_full_enum=True. See /Users/yugendren/experiments/four_color_digestion/results/nl4ct-differential/report_d11_shard6of7.json
