[d=11 shard 1/7] 5000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 135s
[d=11 shard 1/7] 120000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 2673s
[d=11 shard 1/7] 125000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 2784s
[d=11 shard 1/7] 130000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 2890s
[d=11 shard 1/7] 135000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 2988s
[d=11 shard 1/7] 140000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3091s
[d=11 shard 1/7] 145000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3188s
[d=11 shard 1/7] 150000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3256s
[d=11 shard 1/7] 155000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3333s
[d=11 shard 1/7] 160000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3403s
[d=11 shard 1/7] 165000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3461s
[d=11 shard 1/7] 170000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3521s
[d=11 shard 1/7] 175000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3581s
[d=11 shard 1/7] 180000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3641s
[d=11 shard 1/7] 185000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3740s
[d=11 shard 1/7] 190000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3846s
[d=11 shard 1/7] 195000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 3948s
[d=11 shard 1/7] 200000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4055s
[d=11 shard 1/7] 205000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4177s
[d=11 shard 1/7] 210000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4291s
[d=11 shard 1/7] 215000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4378s
[d=11 shard 1/7] 220000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4462s
[d=11 shard 1/7] 225000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4535s
[d=11 shard 1/7] 230000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4618s
[d=11 shard 1/7] 235000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4697s
[d=11 shard 1/7] 240000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4784s
[d=11 shard 1/7] 245000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4868s
[d=11 shard 1/7] 250000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 4946s
[d=11 shard 1/7] 255000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5029s
[d=11 shard 1/7] 260000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5101s
[d=11 shard 1/7] 265000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5185s
[d=11 shard 1/7] 270000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5262s
[d=11 shard 1/7] 275000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5329s
[d=11 shard 1/7] 280000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5394s
[d=11 shard 1/7] 285000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5456s
[d=11 shard 1/7] 290000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5518s
[d=11 shard 1/7] 295000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5576s
[d=11 shard 1/7] 300000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5623s
[d=11 shard 1/7] 305000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5670s
[d=11 shard 1/7] 310000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5718s
[d=11 shard 1/7] 315000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5765s
[d=11 shard 1/7] 320000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5811s
[d=11 shard 1/7] 325000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5858s
[d=11 shard 1/7] 330000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5906s
[d=11 shard 1/7] 335000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 5955s
[d=11 shard 1/7] 340000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6004s
[d=11 shard 1/7] 345000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6051s
[d=11 shard 1/7] 350000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6096s
[d=11 shard 1/7] 355000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6151s
[d=11 shard 1/7] 360000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6210s
[d=11 shard 1/7] 365000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6263s
[d=11 shard 1/7] 370000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6315s
[d=11 shard 1/7] 375000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6371s
[d=11 shard 1/7] 380000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6428s
[d=11 shard 1/7] 385000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6482s
[d=11 shard 1/7] 390000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6534s
[d=11 shard 1/7] 395000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6584s
[d=11 shard 1/7] 400000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6637s
[d=11 shard 1/7] 405000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6691s
[d=11 shard 1/7] 410000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6744s
[d=11 shard 1/7] 415000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6794s
[d=11 shard 1/7] 420000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6839s
[d=11 shard 1/7] 425000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6883s
[d=11 shard 1/7] 430000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6927s
[d=11 shard 1/7] 435000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 6971s
[d=11 shard 1/7] 440000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7016s
[d=11 shard 1/7] 445000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7060s
[d=11 shard 1/7] 450000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7104s
[d=11 shard 1/7] 455000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7147s
[d=11 shard 1/7] 460000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7189s
[d=11 shard 1/7] 465000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7230s
[d=11 shard 1/7] 470000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7273s
[d=11 shard 1/7] 475000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7317s
[d=11 shard 1/7] 480000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7359s
[d=11 shard 1/7] 485000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7403s
[d=11 shard 1/7] 490000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7447s
[d=11 shard 1/7] 495000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7492s
[d=11 shard 1/7] 500000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7537s
[d=11 shard 1/7] 505000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7580s
[d=11 shard 1/7] 510000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7623s
[d=11 shard 1/7] 515000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7663s
[d=11 shard 1/7] 520000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7704s
[d=11 shard 1/7] 525000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7748s
[d=11 shard 1/7] 530000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7789s
[d=11 shard 1/7] 535000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7829s
[d=11 shard 1/7] 540000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7873s
[d=11 shard 1/7] 545000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7914s
[d=11 shard 1/7] 550000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 7957s
[d=11 shard 1/7] 555000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8000s
[d=11 shard 1/7] 560000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8042s
[d=11 shard 1/7] 565000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8084s
[d=11 shard 1/7] 570000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8125s
[d=11 shard 1/7] 575000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8168s
[d=11 shard 1/7] 580000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8208s
[d=11 shard 1/7] 585000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8255s
[d=11 shard 1/7] 590000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8302s
[d=11 shard 1/7] 595000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8349s
[d=11 shard 1/7] 600000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8393s
[d=11 shard 1/7] 605000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8437s
[d=11 shard 1/7] 610000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8483s
[d=11 shard 1/7] 615000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8526s
[d=11 shard 1/7] 620000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8569s
[d=11 shard 1/7] 625000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8613s
[d=11 shard 1/7] 630000/634132 candidates, 6 charge-bound survivors, 4 blocked, 2 predicted bad, elapsed 8656s
[d=11 shard 1/7] done. completed_full_enum=True. See /Users/yugendren/experiments/four_color_digestion/results/nl4ct-differential/report_d11_shard1of7.json
