config,combo_count,wheel_count,cartwheel_first_count,glue_count
D3444,16,0,12,129
D3445,0,0,297,0
D3446,0,0,0,0
D3447,0,0,9,0
D3448,0,0,500,18
D3449,0,0,87,10
D3450,0,0,0,4
D3451,0,0,0,0
D3452,0,0,0,1376
D3453,0,0,234,0
D3454,0,0,5,0
D3455,0,0,20,1
D3456,0,0,90,0
D3457,0,0,33,0
D3458,0,0,365,0
D3459,0,0,45,0
D3460,0,0,164,0
D3461,0,0,14,0
D3462,0,0,455,0
D3463,0,0,226,28
D3464,0,0,662,10
D3465,0,0,507,0
D3466,0,0,70,0
D3467,0,0,61,0
D3468,0,0,953,44
D3469,0,0,476,6
D3470,0,0,58,0
D3471,0,0,20,0
D3472,0,0,761,275
D3473,0,0,114,0
D3474,0,0,234,0
D3475,0,0,56,0
D3476,0,0,82,0
D3477,0,0,82,0
D3478,0,0,109,0
D3479,0,0,510,0
D3480,0,0,47,0
D3481,0,0,284,0
D3482,0,0,39,0
D3483,0,0,0,26
D3484,0,0,22,0
D3485,0,0,38,0
D3486,0,0,76,2
D3487,0,0,346,39
D3488,0,0,168,0
D3489,0,0,6,0
D3490,0,0,173,0
D3491,0,0,384,4
D3492,0,0,9,0
D3493,0,0,287,0
D3494,0,0,24,0
D3495,0,0,179,0
D3496,0,0,73,0
D3497,0,0,0,0
D3498,0,0,92,0
D3499,0,0,59,0
D3500,0,0,186,0
D3501,0,0,478,453
D3502,0,0,22,0
D3503,0,0,33,0
D3504,0,0,6,0
D3505,0,0,42,0
D3506,0,0,101,0
D3507,0,0,157,0
D3508,0,0,54,0
D3509,0,0,229,0
D3510,0,0,48,0
D3511,0,0,282,0
D3512,0,0,13,0
D3513,0,0,21,0
D3514,0,0,10,0
D3515,0,0,137,0
D3516,0,0,313,0
D3517,0,0,379,1176
D3518,0,0,97,0
D3519,0,0,100,0
D3520,0,0,129,0
D3521,0,0,236,136
D3522,0,0,20,0
D3523,0,0,72,0
D3524,0,0,204,0
D3525,0,0,114,0
D3526,0,0,118,0
D3527,0,0,90,0
D3528,0,0,73,0
D3529,0,0,20,0
D3530,0,0,25,0
D3531,0,0,139,0
D3532,0,0,68,0
D3533,0,0,64,0
D3534,0,0,12,0
D3535,0,0,38,0
D3536,0,0,848,16
D3537,0,0,155,0
D3538,0,0,0,0
D3539,0,0,102,0
D3540,0,0,186,396
D3541,0,0,269,37
D3542,0,0,127,0
D3543,0,0,73,0
D3544,0,0,28,0
D3545,0,0,92,0
D3546,0,0,35,0
D3547,0,0,70,0
D3548,0,0,110,0
D3549,0,0,39,0
D3550,0,0,364,0
D3551,0,0,164,0
D3552,0,0,89,0
D3553,0,0,110,0
D3554,0,0,145,0
D3555,0,0,6,0
D3556,0,0,73,1251
D3557,0,0,56,109
D3558,0,0,22,0
D3559,0,0,0,0
D3560,0,0,140,16
D3561,0,0,25,0
D3562,0,0,32,0
D3563,0,0,8,0
D3564,0,0,10,0
D3565,0,0,2,0
D3566,0,0,0,0
D3567,0,0,15,0
D3568,0,0,36,0
D3569,0,0,16,0
D3570,0,0,36,0
D3571,0,0,10,26
D3572,0,0,30,0
D3573,0,0,50,0
D3574,0,0,4,0
D3575,0,0,2,0
D3576,0,0,57,0
D3577,0,0,24,0
D3578,0,0,132,0
D3579,0,0,2,0
D3580,0,0,18,0
D3581,0,0,10,0
D3582,0,0,145,4
D3583,0,0,256,0
D3584,0,0,21,0
D3585,0,0,14,0
D3586,0,0,28,0
D3587,0,0,24,0
D3588,0,0,60,0
D3589,0,0,34,0
D3590,0,0,18,0
D3591,0,0,34,0
D3592,0,0,57,0
D3593,0,0,20,0
D3594,0,0,3,30
D3595,0,0,10,20
D3596,0,0,4,0
D3597,0,0,0,0
D3598,0,0,0,27
D3599,0,0,0,0
D3600,0,0,43,0
D3601,0,0,4,0
D3602,0,0,10,0
D3603,0,0,51,0
D3604,0,0,95,39
D3605,0,0,37,0
D3606,0,0,32,0
D3607,0,0,0,0
D3608,0,0,179,0
D3609,0,0,130,8
D3610,0,0,80,0
D3611,0,0,7,0
D3612,0,0,10,213
D3613,0,0,58,0
D3614,0,0,259,0
D3615,0,0,120,0
D3616,0,0,50,6
D3617,0,0,14,0
D3618,0,0,75,0
D3619,0,0,34,0
D3620,0,0,11,0
D3621,0,0,64,0
D3622,0,0,135,4
D3623,0,0,234,0
D3624,0,0,69,0
D3625,0,0,79,0
D3626,0,0,44,0
D3627,0,0,52,0
D3628,0,0,33,225
D3629,0,0,63,0
D3630,0,0,42,0
D3631,0,0,0,0
D3632,0,0,209,2
D3633,0,0,414,2
D3634,0,0,27,0
D3635,0,0,135,0
D3636,0,0,0,0
D3637,0,0,0,0
D3638,0,0,0,0
D3639,0,0,22,0
D3640,0,0,0,0
D3641,0,0,1,0
D3642,0,0,36,2
D3643,0,0,21,0
D3644,0,0,6,98
D3645,0,0,38,152
D3646,0,0,12,0
D3647,0,0,5,0
D3648,0,0,45,0
D3649,0,0,95,0
D3650,0,0,2,0
D3651,0,0,18,0
D3652,0,0,24,0
D3653,0,0,77,20
D3654,0,0,0,14
D3655,0,0,38,0
D3656,0,0,12,0
D3657,0,0,18,0
D3658,0,0,30,0
D3659,0,0,26,0
D3660,0,0,34,0
D3661,0,0,55,4
D3662,0,0,25,0
D3663,0,0,18,0
D3664,0,0,20,28
D3665,0,0,6,8
D3666,0,0,18,0
D3667,0,0,2,0
D3668,0,0,4,0
D3669,0,0,13,340
D3670,0,0,39,0
D3671,0,0,39,0
D3672,0,0,19,36
D3673,0,0,118,0
D3674,0,0,49,0
D3675,0,0,99,0
D3676,0,0,0,0
D3677,0,0,20,0
D3678,0,0,202,0
D3679,0,0,541,0
D3680,0,0,51,0
D3681,0,0,224,0
D3682,0,0,177,0
D3683,0,0,61,0
D3684,0,0,9,0
D3685,0,0,1,0
D3686,0,0,147,51
D3687,0,0,265,0
D3688,0,0,255,0
D3689,0,0,62,0
D3690,0,0,1075,4
D3691,0,0,170,0
D3692,0,0,12,0
D3693,0,0,7,0
D3694,0,0,159,0
D3695,0,0,0,0
D3696,0,0,0,0
D3697,0,0,59,0
D3698,0,0,137,0
D3699,0,0,51,0
D3700,0,0,224,14
D3701,8,0,85,0
D3702,0,0,133,0
D3703,0,0,10,0
D3704,0,0,39,0
D3705,0,0,7,0
D3706,0,0,1843,0
D3707,0,0,236,0
D3708,0,0,128,0
D3709,0,0,109,0
D3710,0,0,133,0
D3711,0,0,77,8
D3712,0,0,216,0
D3713,0,0,98,0
D3714,0,0,185,0
D3715,0,0,85,0
D3716,0,0,966,36
D3717,0,0,521,15
D3718,0,0,133,0
D3719,0,0,15,0
D3720,0,0,368,25
D3721,0,0,766,4
D3722,0,0,0,0
D3723,0,0,8,0
D3724,0,0,26,8
D3725,0,0,38,0
D3726,0,0,21,0
D3727,0,0,19,0
D3728,0,0,160,0
D3729,0,0,221,0
D3730,0,0,76,0
D3731,0,0,60,0
D3732,0,0,15,0
D3733,0,0,7,0
D3734,0,0,11,0
D3735,0,0,17,0
D3736,0,0,1092,30
D3737,0,0,174,4
D3738,0,0,29,0
D3739,0,0,35,0
D3740,0,0,57,0
D3741,0,0,24,12
D3742,0,0,4,0
D3743,0,0,46,0
D3744,0,0,10,0
D3745,0,0,39,0
D3746,0,0,0,0
D3747,0,0,53,0
D3748,0,0,0,0
D3749,0,0,16,0
D3750,0,0,2,0
D3751,0,0,26,0
D3752,0,0,45,0
D3753,0,0,30,0
D3754,0,0,32,0
D3755,0,0,13,0
D3756,0,0,10,0
D3757,0,0,109,54
D3758,0,0,17,0
D3759,0,0,39,0
D3760,0,0,39,0
D3761,0,0,269,141
D3762,0,0,14,0
D3763,0,0,9,0
D3764,0,0,14,0
D3765,0,0,11,0
D3766,0,0,143,0
D3767,0,0,52,0
D3768,0,0,136,0
D3769,0,0,29,0
D3770,0,0,220,20
D3771,0,0,74,0
D3772,0,0,64,0
D3773,0,0,49,0
D3774,0,0,0,0
D3775,0,0,0,14
D3776,0,0,155,0
D3777,0,0,181,0
D3778,0,0,44,0
D3779,0,0,9,0
D3780,0,0,8,0
D3781,0,0,147,0
D3782,0,0,61,8
D3783,0,0,89,0
D3784,0,0,163,0
D3785,0,0,18,0
D3786,0,0,26,0
D3787,0,0,92,0
D3788,0,0,64,0
D3789,0,0,25,0
D3790,0,0,148,0
D3791,0,0,9,0
D3792,0,0,39,0
D3793,0,0,87,0
D3794,0,0,83,535
D3795,0,0,87,0
D3796,0,0,0,0
D3797,0,0,64,0
D3798,0,0,144,0
D3799,0,0,629,0
D3800,0,0,21,0
D3801,0,0,141,0
D3802,0,0,194,0
D3803,0,0,0,23
D3804,0,0,273,0
D3805,0,0,436,111
D3806,0,0,36,0
D3807,0,0,18,0
D3808,0,0,245,0
D3809,0,0,279,50
D3810,0,0,20,0
D3811,0,0,50,0
D3812,0,0,6,68
D3813,0,0,7,1239
D3814,0,0,6,0
D3815,0,0,13,0
D3816,0,0,12,0
D3817,0,0,6,0
D3818,0,0,0,3
D3819,0,0,23,0
D3820,0,0,1,0
D3821,0,0,15,0
D3822,0,0,16,0
D3823,0,0,31,0
D3824,0,0,47,0
D3825,0,0,33,48
D3826,0,0,0,0
D3827,0,0,7,0
D3828,0,0,7,0
D3829,0,0,64,0
D3830,0,0,0,0
D3831,0,0,4,0
D3832,0,0,0,18
D3833,0,0,63,0
D3834,0,0,74,0
D3835,0,0,20,0
D3836,0,0,44,0
D3837,0,0,38,0
D3838,0,0,0,84
D3839,0,0,1,0
D3840,0,0,11,0
D3841,0,0,12,0
D3842,0,0,372,0
D3843,0,0,2,0
D3844,0,0,243,9
D3845,0,0,53,0
D3846,0,0,0,0
D3847,0,0,9,0
D3848,0,0,88,0
D3849,0,0,326,0
D3850,0,0,45,0
D3851,0,0,29,0
D3852,0,0,685,10
D3853,0,0,180,4
D3854,0,0,32,0
D3855,0,0,15,0
D3856,0,0,233,0
D3857,0,0,59,0
D3858,0,0,133,0
D3859,0,0,99,0
D3860,0,0,12,0
D3861,0,0,25,0
D3862,0,0,111,0
D3863,0,0,66,4
D3864,0,0,104,0
D3865,0,0,40,0
D3866,0,0,0,0
D3867,0,0,0,0
D3868,0,0,57,5
D3869,0,0,46,0
D3870,0,0,4,0
D3871,0,0,6,0
D3872,0,0,50,0
D3873,0,0,43,0
D3874,0,0,20,0
D3875,0,0,19,0
D3876,0,0,28,0
D3877,0,0,6,0
D3878,0,0,139,0
D3879,0,0,20,0
D3880,0,0,24,0
D3881,0,0,101,0
D3882,0,0,7,0
D3883,0,0,0,0
D3884,0,0,2,0
D3885,0,0,21,0
D3886,0,0,39,1902
D3887,0,0,105,7510
D3888,0,0,39,0
D3889,0,0,74,0
D3890,0,0,339,738
D3891,0,0,725,1385
D3892,0,0,27,0
D3893,0,0,36,0
D3894,0,0,247,0
D3895,0,0,18,0
D3896,0,0,127,16
D3897,0,0,214,93
D3898,0,0,96,0
D3899,0,0,51,139
D3900,0,0,159,988
D3901,0,0,2097,44350
D3902,0,0,36,0
D3903,0,0,39,0
D3904,0,0,94,0
D3905,0,0,42,0
D3906,0,0,90,0
D3907,0,0,188,81
D3908,0,0,13,0
D3909,0,0,91,0
D3910,0,0,47,8
D3911,0,0,120,0
D3912,0,0,193,0
D3913,0,0,229,0
D3914,0,0,77,0
D3915,0,0,75,0
D3916,0,0,307,10
D3917,0,0,273,3220
D3918,0,0,0,0
D3919,0,0,0,0
D3920,0,0,653,224
D3921,0,0,395,330
D3922,0,0,8,0
D3923,0,0,0,0
D3924,0,0,24,0
D3925,0,0,11,12
D3926,0,0,67,99
D3927,0,0,109,248
D3928,0,0,45,0
D3929,0,0,99,0
D3930,0,0,143,0
D3931,0,0,80,83
D3932,0,0,0,0
D3933,0,0,0,11
D3934,0,0,30,0
D3935,0,0,42,0
D3936,0,0,37,148
D3937,0,0,153,242
D3938,0,0,40,0
D3939,0,0,0,21
D3940,0,0,112,1119
D3941,0,0,22,0
D3942,0,0,23,0
D3943,0,0,30,0
D3944,0,0,10,0
D3945,0,0,35,6
D3946,0,0,328,6
D3947,0,0,434,8
D3948,0,0,117,15
D3949,0,0,72,9
D3950,0,0,277,244
D3951,0,0,30,0
D3952,0,0,55,0
D3953,0,0,20,13
D3954,0,0,39,0
D3955,0,0,50,0
D3956,0,0,783,817
D3957,0,0,40,832
D3958,0,0,50,0
D3959,0,0,43,0
D3960,0,0,328,81
D3961,0,0,4,0
D3962,0,0,81,0
D3963,0,0,17,0
D3964,0,0,55,0
D3965,0,0,38,0
D3966,0,0,0,442
D3967,0,0,87,12
D3968,0,0,7,26
D3969,0,0,26,0
D3970,0,0,19,0
D3971,0,0,5,6
D3972,0,0,60,0
D3973,0,0,60,0
D3974,0,0,3,0
D3975,0,0,4,0
D3976,0,0,903,24
D3977,0,0,258,1816
D3978,0,0,117,0
D3979,0,0,31,2
D3980,0,0,21,0
D3981,0,0,21,0
D3982,0,0,512,30
D3983,0,0,1576,379
D3984,0,0,89,0
D3985,0,0,89,0
D3986,0,0,70,0
D3987,0,0,327,0
D3988,0,0,23,0
D3989,0,0,232,4
D3990,0,0,0,0
D3991,0,0,269,0
D3992,0,0,55,0
D3993,0,0,411,39
D3994,0,0,225,0
D3995,0,0,511,345
D3996,0,0,4,0
D3997,0,0,21,0
D3998,0,0,196,64
D3999,0,0,89,57
D4000,0,0,691,0
D4001,0,0,123,21
D4002,0,0,162,2
D4003,0,0,33,10
D4004,0,0,52,0
D4005,0,0,12,0
D4006,0,0,423,2753
D4007,0,0,645,195
D4008,0,0,29,0
D4009,0,0,76,0
D4010,0,0,709,6151
D4011,0,0,255,1052
D4012,0,0,0,0
D4013,0,0,3,0
D4014,0,0,201,0
D4015,0,0,53,0
D4016,0,0,90,18
D4017,0,0,140,0
D4018,0,0,128,22
D4019,0,0,39,0
D4020,0,0,91,16
D4021,0,0,297,9
D4022,0,0,31,0
D4023,0,0,24,0
D4024,0,0,70,0
D4025,0,0,11,0
D4026,0,0,148,140
D4027,0,0,138,287
D4028,0,0,0,0
D4029,0,0,38,0
D4030,0,0,1459,1027
D4031,0,0,557,46
D4032,0,0,44,0
D4033,0,0,86,0
D4034,0,0,85,0
D4035,0,0,39,0
D4036,0,0,740,43
D4037,0,0,1,0
D4038,0,0,56,4
D4039,0,0,18,0
D4040,0,0,150,0
D4041,0,0,314,0
D4042,0,0,3,0
D4043,0,0,28,0
D4044,0,0,36,0
D4045,0,0,80,0
D4046,0,0,509,12
D4047,0,0,929,1918
D4048,0,0,19,0
D4049,0,0,233,0
D4050,0,0,212,18
D4051,0,0,2543,3945
D4052,0,0,47,0
D4053,0,0,15,0
D4054,0,0,0,144
D4055,0,0,7,0
D4056,0,0,10,6
D4057,0,0,0,54
D4058,0,0,9,0
D4059,0,0,6,0
D4060,0,0,0,18
D4061,0,0,23,74
D4062,0,0,13,0
D4063,0,0,28,8
D4064,0,0,4,16
D4065,0,0,0,0
D4066,0,0,11,269
D4067,0,0,0,183
D4068,0,0,6,0
D4069,0,0,0,4
D4070,0,0,29,71
D4071,0,0,63,587
D4072,0,0,2,0
D4073,0,0,5,0
D4074,0,0,0,0
D4075,0,0,11,0
D4076,0,0,12,154
D4077,0,0,91,10
D4078,0,0,19,0
D4079,0,0,21,0
D4080,0,0,22,1
D4081,0,0,26,0
D4082,0,0,66,0
D4083,0,0,141,0
D4084,0,0,20,3
D4085,0,0,126,12
D4086,0,0,0,12
D4087,0,0,35,0
D4088,0,0,244,0
D4089,0,0,291,210
D4090,0,0,0,0
D4091,0,0,12,4
D4092,0,0,32,33
D4093,0,0,162,0
D4094,0,0,29,15
D4095,0,0,3,12
D4096,0,0,0,0
D4097,0,0,19,0
D4098,0,0,88,12
D4099,0,0,35,0
D4100,0,0,19,0
D4101,0,0,0,0
D4102,0,0,546,376
D4103,0,0,0,28
D4104,0,0,0,0
D4105,0,0,0,33
D4106,0,0,0,0
D4107,0,0,69,0
D4108,0,0,49,0
D4109,0,0,66,6
D4110,0,0,30,0
D4111,0,0,0,0
D4112,0,0,45,8
D4113,0,0,72,0
D4114,0,0,66,1100
D4115,0,0,113,20
D4116,0,0,0,6
D4117,0,0,29,0
D4118,0,0,140,364
D4119,0,0,142,89
D4120,0,0,0,0
D4121,0,0,7,0
D4122,0,0,0,200
D4123,0,0,110,31
D4124,0,0,36,30
D4125,0,0,17,0
D4126,0,0,7,0
D4127,0,0,0,0
D4128,0,0,141,3
D4129,0,0,4,0
D4130,0,0,40,0
D4131,0,0,51,0
D4132,0,0,0,23
D4133,0,0,230,0
D4134,0,0,265,128
D4135,0,0,0,142
D4136,0,0,5,0
D4137,0,0,22,0
D4138,0,0,623,134
D4139,0,0,49,153
D4140,0,0,0,0
D4141,0,0,24,0
D4142,0,0,59,48
D4143,0,0,85,871
D4144,0,0,0,4
D4145,0,0,15,0
D4146,0,0,23,0
D4147,0,0,8,0
D4148,0,0,38,23
D4149,0,0,179,12
D4150,0,0,0,8
D4151,0,0,55,0
D4152,0,0,20,0
D4153,0,0,56,17
D4154,0,0,24,2
D4155,0,0,67,2183
D4156,0,0,8,0
D4157,0,0,0,0
D4158,0,0,0,385
D4159,0,0,18,161
D4160,0,0,9,0
D4161,0,0,30,0
D4162,0,0,172,8
D4163,0,0,90,19
D4164,0,0,82,0
D4165,0,0,83,60
D4166,0,0,60,0
D4167,0,0,108,0
D4168,0,0,83,12
D4169,0,0,0,0
D4170,0,0,9,0
D4171,0,0,0,0
D4172,0,0,0,0
D4173,0,0,0,80
D4174,0,0,0,0
D4175,0,0,19,6
D4176,0,0,18,0
D4177,0,0,9,0
D4178,0,0,28,6
D4179,0,0,153,650
D4180,0,0,0,666
D4181,0,0,20,8
D4182,0,0,76,4
D4183,0,0,10,0
D4184,0,0,9,0
D4185,0,0,26,0
D4186,0,0,23,0
D4187,0,0,17,0
D4188,0,0,37,3
D4189,0,0,11,0
D4190,0,0,36,0
D4191,0,0,30,0
D4192,0,0,41,0
D4193,0,0,25,0
D4194,0,0,12,0
D4195,0,0,18,8
D4196,0,0,45,82
D4197,0,0,15,0
D4198,0,0,0,0
D4199,0,0,7,0
D4200,0,0,119,69
D4201,0,0,424,6
D4202,0,0,11,0
D4203,0,0,291,0
D4204,0,0,0,0
D4205,0,0,8,0
D4206,0,0,148,153
D4207,0,0,109,71
D4208,0,0,159,0
D4209,0,0,6,0
D4210,0,0,116,48
D4211,0,0,235,256
D4212,0,0,0,0
D4213,0,0,360,4
D4214,0,0,0,0
D4215,0,0,102,32
D4216,0,0,70,0
D4217,0,0,359,0
D4218,0,0,10,0
D4219,0,0,19,0
D4220,0,0,165,44
D4221,0,0,802,291
D4222,0,0,7,0
D4223,0,0,46,0
D4224,0,0,12,0
D4225,0,0,0,2
D4226,0,0,638,8
D4227,0,0,436,12
D4228,0,0,0,0
D4229,0,0,60,20
D4230,0,0,325,8
D4231,0,0,643,865
D4232,0,0,49,0
D4233,0,0,27,38
D4234,0,0,2,0
D4235,0,0,0,40
D4236,0,0,1,28
D4237,0,0,309,0
D4238,0,0,30,0
D4239,0,0,47,0
D4240,0,0,214,0
D4241,0,0,0,0
D4242,0,0,0,0
D4243,0,0,64,0
D4244,0,0,18,0
D4245,0,0,39,0
D4246,0,0,281,29
D4247,0,0,119,0
D4248,0,0,0,0
D4249,0,0,0,0
D4250,0,0,105,50
D4251,0,0,0,153
D4252,0,0,8,0
D4253,0,0,11,0
D4254,0,0,31,0
D4255,0,0,12,0
D4256,0,0,0,24
D4257,0,0,53,0
D4258,0,0,0,10
D4259,0,0,16,0
D4260,0,0,66,0
D4261,0,0,0,0
D4262,0,0,7,0
D4263,0,0,85,0
D4264,0,0,13,0
D4265,0,0,2,0
D4266,0,0,119,82
D4267,0,0,75,8
D4268,0,0,0,12
D4269,0,0,1,0
D4270,0,0,568,144
D4271,0,0,281,32
D4272,0,0,5,0
D4273,0,0,20,0
D4274,0,0,53,0
D4275,0,0,0,0
D4276,0,0,277,0
D4277,0,0,0,238
D4278,0,0,89,0
D4279,0,0,37,0
D4280,0,0,17,0
D4281,0,0,22,0
D4282,0,0,72,0
D4283,0,0,140,0
D4284,0,0,75,0
D4285,0,0,232,1538
D4286,0,0,23,0
D4287,0,0,2,0
D4288,0,0,369,5
D4289,0,0,2,386
D4290,0,0,7,0
D4291,0,0,28,0
D4292,0,0,38,4
D4293,0,0,776,576
D4294,0,0,30,0
D4295,0,0,4,178
D4296,0,0,111,0
D4297,0,0,9,0
D4298,0,0,0,0
D4299,0,0,88,0
D4300,0,0,4,0
D4301,0,0,4,0
D4302,0,0,9,6
D4303,0,0,54,367
D4304,0,0,24,0
D4305,0,0,137,0
D4306,0,0,62,0
D4307,0,0,56,0
D4308,0,0,46,0
D4309,0,0,195,3
D4310,0,0,69,0
D4311,0,0,218,0
D4312,0,0,100,0
D4313,0,0,61,0
D4314,0,0,60,0
D4315,0,0,297,1221
D4316,0,0,44,0
D4317,0,0,86,0
D4318,0,0,412,24
D4319,0,0,992,40
D4320,0,0,40,0
D4321,0,0,174,0
D4322,0,0,534,0
D4323,0,0,120,0
D4324,0,0,126,0
D4325,0,0,47,0
D4326,0,0,50,0
D4327,0,0,24,0
D4328,0,0,139,8
D4329,0,0,89,0
D4330,0,0,80,0
D4331,0,0,57,0
D4332,0,0,128,64
D4333,0,0,386,20
D4334,0,0,477,18
D4335,0,0,381,8
D4336,0,0,14,0
D4337,0,0,6,0
D4338,0,0,0,70
D4339,0,0,361,43
D4340,0,0,4,0
D4341,0,0,17,0
D4342,0,0,676,3
D4343,0,0,267,0
D4344,0,0,109,0
D4345,0,0,185,0
D4346,0,0,87,0
D4347,0,0,20,0
D4348,0,0,126,0
D4349,0,0,28,0
D4350,0,0,98,0
D4351,0,0,53,0
D4352,0,0,215,12
D4353,0,0,318,0
D4354,0,0,163,56
D4355,0,0,86,6
D4356,0,0,9,0
D4357,0,0,30,0
D4358,0,0,410,0
D4359,0,0,162,0
D4360,0,0,66,0
D4361,0,0,38,0
D4362,0,0,461,100
D4363,0,0,232,0
D4364,0,0,237,12
D4365,0,0,19,0
D4366,0,0,92,0
D4367,0,0,10,0
D4368,0,0,370,0
D4369,0,0,71,0
D4370,0,0,18,0
D4371,0,0,56,0
D4372,0,0,224,0
D4373,0,0,82,0
D4374,0,0,62,594
D4375,0,0,80,0
D4376,0,0,73,0
D4377,0,0,83,0
D4378,0,0,390,1615
D4379,0,0,0,0
D4380,0,0,148,0
D4381,0,0,195,213
D4382,0,0,10,0
D4383,0,0,21,0
D4384,0,0,90,0
D4385,0,0,45,4
D4386,0,0,71,0
D4387,0,0,125,14
D4388,0,0,133,0
D4389,0,0,139,0
D4390,0,0,63,0
D4391,0,0,8,0
D4392,0,0,73,10
D4393,0,0,26,0
D4394,0,0,24,0
D4395,0,0,38,0
D4396,0,0,299,0
D4397,0,0,610,2395
D4398,0,0,14,0
D4399,0,0,14,0
D4400,0,0,223,9
D4401,0,0,364,11
D4402,0,0,24,0
D4403,0,0,57,0
D4404,0,0,37,0
D4405,0,0,0,4
D4406,0,0,0,20
D4407,0,0,83,9
D4408,0,0,4,0
D4409,0,0,12,0
D4410,0,0,21,0
D4411,0,0,7,0
D4412,0,0,0,0
D4413,0,0,77,0
D4414,0,0,0,0
D4415,0,0,0,4
D4416,0,0,1,0
D4417,0,0,15,527
D4418,0,0,20,0
D4419,0,0,0,6
D4420,0,0,7,39
D4421,0,0,0,318
D4422,0,0,7,0
D4423,0,0,4,0
D4424,0,0,0,0
D4425,0,0,23,0
D4426,0,0,0,0
D4427,0,0,0,34
D4428,0,0,41,0
D4429,0,0,25,0
D4430,0,0,44,58
D4431,0,0,9,0
D4432,0,0,12,0
D4433,0,0,0,4
D4434,0,0,0,56
D4435,0,0,0,2
D4436,0,0,0,0
D4437,0,0,67,0
D4438,0,0,38,0
D4439,0,0,26,0
D4440,0,0,40,8
D4441,0,0,0,26
D4442,0,0,0,6
D4443,0,0,0,0
D4444,0,0,18,0
D4445,0,0,68,0
D4446,0,0,0,4
D4447,0,0,0,0
D4448,0,0,15,0
D4449,0,0,15,0
D4450,0,0,34,0
D4451,0,0,0,24
D4452,0,0,0,0
D4453,0,0,0,4
D4454,0,0,0,0
D4455,0,0,0,0
D4456,0,0,98,2047
D4457,0,0,0,0
D4458,0,0,3,0
D4459,0,0,19,0
D4460,0,0,30,0
D4461,0,0,29,44
D4462,0,0,5,0
D4463,0,0,0,2
D4464,0,0,0,0
D4465,0,0,11,0
D4466,0,0,39,0
D4467,0,0,11,0
D4468,0,0,13,0
D4469,0,0,13,0
D4470,0,0,20,4
D4471,0,0,52,0
D4472,0,0,0,4
D4473,0,0,19,0
D4474,0,0,46,0
D4475,0,0,0,0
D4476,0,0,27,6
D4477,0,0,183,0
D4478,0,0,0,0
D4479,0,0,3,0
D4480,0,0,3,0
D4481,0,0,5,0
D4482,0,0,101,0
D4483,0,0,88,28
D4484,0,0,54,0
D4485,0,0,47,0
D4486,0,0,42,0
D4487,0,0,44,16
D4488,0,0,43,48
D4489,0,0,21,0
D4490,0,0,42,0
D4491,0,0,0,0
D4492,0,0,137,0
D4493,0,0,50,37
D4494,0,0,82,31
D4495,0,0,66,5
D4496,0,0,14,0
D4497,0,0,44,0
D4498,0,0,21,112
D4499,0,0,62,50
D4500,0,0,0,14
D4501,0,0,4,0
D4502,0,0,23,3
D4503,0,0,0,0
D4504,0,0,0,0
D4505,0,0,0,0
D4506,0,0,0,0
D4507,0,0,0,0
D4508,0,0,15,0
D4509,0,0,31,0
D4510,0,0,0,0
D4511,0,0,47,0
D4512,0,0,35,0
D4513,0,0,21,13
D4514,0,0,9,0
D4515,0,0,51,8
D4516,0,0,104,0
D4517,0,0,7,0
D4518,0,0,0,0
D4519,0,0,6,0
D4520,0,0,9,0
D4521,0,0,7,0
D4522,0,0,3,0
D4523,0,0,11,0
D4524,0,0,9,50
D4525,0,0,2,20
D4526,0,0,44,0
D4527,0,0,12,0
D4528,0,0,3,0
D4529,0,0,55,5
D4530,0,0,7,0
D4531,0,0,39,0
D4532,0,0,0,0
D4533,0,0,304,0
D4534,0,0,49,0
D4535,0,0,135,4
D4536,0,0,8,16
D4537,0,0,88,0
D4538,0,0,13,0
D4539,0,0,24,0
D4540,0,0,14,0
D4541,0,0,37,0
D4542,0,0,621,0
D4543,0,0,144,0
D4544,0,0,627,58
D4545,0,0,115,0
D4546,0,0,17,0
D4547,0,0,40,0
D4548,0,0,163,15
D4549,0,0,339,0
D4550,0,0,0,12
D4551,0,0,22,0
D4552,0,0,701,23
D4553,0,0,0,58
D4554,0,0,325,0
D4555,0,0,0,0
D4556,0,0,6,0
D4557,0,0,46,0
D4558,0,0,26,0
D4559,0,0,61,3
D4560,0,0,160,0
D4561,0,0,51,0
D4562,0,0,102,2
D4563,0,0,130,0
D4564,0,0,1264,60
D4565,0,0,335,8
D4566,0,0,0,0
D4567,0,0,52,0
D4568,0,0,154,32
D4569,0,0,202,0
D4570,0,0,0,0
D4571,0,0,41,0
D4572,0,0,231,0
D4573,0,0,268,240
D4574,4,0,133,140
D4575,0,0,0,0
D4576,0,0,2,0
D4577,0,0,8,0
D4578,0,0,5,0
D4579,0,0,2,0
D4580,0,0,32,6
D4581,0,0,15,0
D4582,0,0,69,0
D4583,0,0,103,0
D4584,0,0,2,0
D4585,0,0,31,0
D4586,0,0,177,0
D4587,0,0,273,5
D4588,0,0,33,0
D4589,0,0,1,0
D4590,0,0,18,0
D4591,0,0,0,36
D4592,0,0,2,0
D4593,0,0,2,0
D4594,0,0,32,0
D4595,0,0,11,58
D4596,0,0,3,10
D4597,0,0,117,0
D4598,0,0,0,48
D4599,0,0,194,0
D4600,0,0,117,3
D4601,0,0,0,0
D4602,0,0,0,0
D4603,0,0,6,0
D4604,0,0,40,0
